"Mouse","Stage","Behavior","Time","Amplitude","SEM"
5,"Post","Food",780,0.25,0.15
5,"Post","Food",790,0,0
5,"Post","Food",800,0,0
5,"Post","Food",810,0.05,0.05
5,"Post","Food",820,0.05,0.05
5,"Post","Food",830,0.03,0.03
5,"Post","Food",840,0,0
5,"Post","Food",850,0,0
5,"Post","Food",860,0,0
5,"Post","Food",870,0,0
5,"Post","Food",880,0.53,0.46
5,"Post","Food",890,0.78,0.45
5,"Post","Food",900,0.6,0.27
5,"Post","Food",910,0.1,0.07
5,"Post","Food",920,0,0
5,"Post","Food",930,0,0
5,"Post","Food",940,0,0
5,"Post","Food",950,0,0
5,"Post","Food",960,0,0
5,"Post","Food",970,0,0
5,"Post","Food",980,0,0
5,"Post","Food",990,0,0
5,"Post","Food",1000,0.1,0.1
5,"Post","Food",1010,0.25,0.15
5,"Post","Food",1020,0.1,0.06
5,"Post","Food",1030,0.28,0.19
5,"Post","Food",1040,0.35,0.16
5,"Post","Food",1050,0.12,0.08
5,"Post","Food",1060,0.1,0.1
5,"Post","Food",1070,0.03,0.03
5,"Post","Food",1080,0,0
5,"Post","Food",1090,0.15,0.15
5,"Post","Food",1100,0,0
5,"Post","Food",1110,0.15,0.15
5,"Post","Food",1120,0.05,0.05
5,"Post","Food",1130,0,0
5,"Post","Food",1140,0.17,0.1
5,"Post","Food",1150,0.2,0.2
5,"Post","Food",1160,0.1,0.1
5,"Post","Food",1170,0,0
5,"Post","Food",1180,0,0
5,"Post","Food",1190,0,0
5,"Post","Food",1200,0,0
5,"Post","Food",1210,0,0
5,"Post","Food",1220,0.05,0.05
5,"Post","Food",1230,0.05,0.05
5,"Post","Food",1240,0,0
5,"Post","Food",1250,0,0
5,"Post","Food",1260,0.23,0.23
5,"Post","Food",1270,0.05,0.05
5,"Post","Food",1280,0,0
5,"Post","Food",1290,0,0
5,"Post","Food",1300,0,0
5,"Post","Food",1310,0.07,0.07
5,"Post","Food",1320,0,0
5,"Post","Food",1330,0,0
5,"Post","Food",1340,0.28,0.28
5,"Post","Food",1350,0.3,0.3
5,"Post","Food",1360,0.1,0.1
5,"Post","Food",1370,0.1,0.06
5,"Post","Food",1380,0.4,0.24
5,"Post","Food",1390,0.22,0.14
5,"Post","Food",1400,0.37,0.23
5,"Post","Food",1410,0.45,0.45
5,"Post","Food",1420,0.1,0.1
5,"Post","Food",1430,0.45,0.39
5,"Shocks","Food",0,0.68,0.52
5,"Shocks","Food",10,1.25,0.72
5,"Shocks","Food",20,3.45,0.94
5,"Shocks","Food",30,1.02,0.34
5,"Shocks","Food",40,1.42,0.84
5,"Shocks","Food",50,0.17,0.1
5,"Shocks","Food",60,0.5,0.31
5,"Shocks","Food",70,0.57,0.33
5,"Shocks","Food",80,0,0
5,"Shocks","Food",90,1.3,1.3
5,"Shocks","Food",100,0.6,0.6
5,"Shocks","Food",110,0.65,0.65
5,"Shocks","Food",120,1.37,0.85
5,"Shocks","Food",130,0.75,0.5
5,"Shocks","Food",140,0.57,0.35
5,"Shocks","Food",150,0.65,0.65
5,"Shocks","Food",160,0.53,0.49
5,"Shocks","Food",170,1.2,0.9
5,"Shocks","Food",180,0.45,0.33
5,"Shocks","Food",190,0.2,0.12
5,"Shocks","Food",200,0.62,0.62
5,"Shocks","Food",210,0.07,0.07
5,"Shocks","Food",220,0.05,0.05
5,"Shocks","Food",230,0.3,0.19
5,"Shocks","Food",240,0.43,0.31
5,"Shocks","Food",250,0.75,0.41
5,"Shocks","Food",260,1.4,0.57
5,"Shocks","Food",270,0.57,0.3
5,"Shocks","Food",280,0.68,0.12
5,"Shocks","Food",290,1.2,0.47
5,"Shocks","Food",300,0.25,0.25
5,"Shocks","Food",310,0,0
5,"Shocks","Food",320,0,0
5,"Shocks","Food",330,0.42,0.42
5,"Shocks","Food",340,1.48,1.04
5,"Shocks","Food",350,0.3,0.3
5,"Shocks","Food",360,0,0
5,"Shocks","Food",370,0.6,0.6
5,"Shocks","Food",380,1,0.58
5,"Shocks","Food",390,0.35,0.29
5,"Shocks","Food",400,0.5,0.3
5,"Shocks","Food",410,0.35,0.21
5,"Shocks","Food",420,0.45,0.26
5,"Shocks","Food",430,0.28,0.21
5,"Shocks","Food",440,0.65,0.65
5,"Shocks","Food",450,0.25,0.25
5,"Shocks","Food",460,1.62,0.69
5,"Shocks","Food",470,0.85,0.49
5,"Shocks","Food",480,0.35,0.35
5,"Shocks","Food",490,0.37,0.37
5,"Shocks","Food",500,0.53,0.31
5,"Shocks","Food",510,1.12,0.6
5,"Shocks","Food",520,1.05,0.86
5,"Shocks","Food",530,1.37,0.64
5,"Shocks","Food",540,0.45,0.45
5,"Shocks","Food",550,0.15,0.15
5,"Shocks","Food",560,0,0
5,"Shocks","Food",570,1.02,0.62
5,"Shocks","Food",580,0.57,0.4
5,"Shocks","Food",590,1,0.63
5,"Shocks","Food",600,1.5,0.89
5,"Shocks","Food",610,1.12,0.47
5,"Shocks","Food",620,2.17,1.27
5,"Shocks","Food",630,0.7,0.39
5,"Shocks","Food",640,0.68,0.29
5,"Shocks","Food",650,0.22,0.09
5,"Shocks","Food",660,0.68,0.43
5,"Shocks","Food",670,0.1,0.1
5,"Shocks","Food",680,1.05,0.86
5,"Shocks","Food",690,0.62,0.43
5,"Shocks","Food",700,0,0
5,"Shocks","Food",710,0,0
5,"Shocks","Food",720,0.45,0.45
5,"Shocks","Food",730,0.53,0.53
5,"Shocks","Food",740,0,0
5,"Shocks","Food",750,0,0
5,"Shocks","Food",760,0,0
5,"Shocks","Food",770,0,0
5,"Shocks","Food",780,0.03,0.03
5,"Shocks","Food",790,0,0
5,"Shocks","Food",800,0,0
5,"Shocks","Food",810,0,0
5,"Shocks","Food",820,0,0
5,"Shocks","Food",830,0,0
5,"Shocks","Food",840,0,0
5,"Shocks","Food",850,0,0
5,"Shocks","Food",860,0,0
5,"Shocks","Food",870,0,0
5,"Shocks","Food",880,0,0
5,"Shocks","Food",890,0,0
5,"Shocks","Food",900,0,0
5,"Shocks","Food",910,0,0
5,"Shocks","Food",920,0,0
5,"Shocks","Food",930,0,0
5,"Shocks","Food",940,0,0
5,"Shocks","Food",950,0,0
5,"Shocks","Food",960,0,0
5,"Shocks","Food",970,0,0
5,"Shocks","Food",980,0,0
5,"Shocks","Food",990,0,0
5,"Shocks","Food",1000,0,0
5,"Shocks","Food",1010,0,0
5,"Shocks","Food",1020,0,0
5,"Shocks","Food",1030,0,0
5,"Shocks","Food",1040,0,0
5,"Shocks","Food",1050,0,0
5,"Shocks","Food",1060,0,0
5,"Shocks","Food",1070,0,0
5,"Shocks","Food",1080,0,0
5,"Shocks","Food",1090,0,0
5,"Shocks","Food",1100,0,0
5,"Shocks","Food",1110,0,0
5,"Shocks","Food",1120,0,0
5,"Shocks","Food",1130,0,0
5,"Shocks","Food",1140,0,0
5,"Shocks","Food",1150,0,0
5,"Shocks","Food",1160,0,0
5,"Shocks","Food",1170,0,0
5,"Shocks","Food",1180,0,0
5,"Shocks","Food",1190,0,0
5,"Shocks","Food",1200,0,0
5,"Shocks","Food",1210,0,0
5,"Shocks","Food",1220,0,0
5,"Shocks","Food",1230,0,0
5,"Shocks","Food",1240,0,0
5,"Shocks","Food",1250,0,0
5,"Shocks","Food",1260,0,0
5,"Shocks","Food",1270,0,0
5,"Shocks","Food",1280,0,0
5,"Shocks","Food",1290,0,0
5,"Shocks","Food",1300,0,0
5,"Shocks","Food",1310,0,0
5,"Shocks","Food",1320,0,0
5,"Shocks","Food",1330,0,0
5,"Shocks","Food",1340,0,0
5,"Shocks","Food",1350,0.03,0.03
5,"Shocks","Food",1360,0.35,0.35
5,"Shocks","Food",1370,0.4,0.4
5,"Shocks","Food",1380,0,0
5,"Shocks","Food",1390,0,0
5,"Shocks","Food",1400,0,0
5,"Shocks","Food",1410,0.42,0.42
5,"Shocks","Food",1420,0.47,0.41
5,"Shocks","Food",1430,0.75,0.33
2,"Baseline","Nest",0,0.55,0.55
2,"Baseline","Nest",10,0.3,0.3
2,"Baseline","Nest",20,0.47,0.47
2,"Baseline","Nest",30,0.65,0.65
2,"Baseline","Nest",40,0.55,0.55
2,"Baseline","Nest",50,0,0
2,"Baseline","Nest",60,0.03,0.03
2,"Baseline","Nest",70,0,0
2,"Baseline","Nest",80,0,0
2,"Baseline","Nest",90,0,0
2,"Baseline","Nest",100,0.17,0.17
2,"Baseline","Nest",110,0.05,0.05
2,"Baseline","Nest",120,0.22,0.17
2,"Baseline","Nest",130,0.2,0.2
2,"Baseline","Nest",140,0,0
2,"Baseline","Nest",150,0,0
2,"Baseline","Nest",160,0,0
2,"Baseline","Nest",170,0,0
2,"Baseline","Nest",180,0.1,0.1
2,"Baseline","Nest",190,0.05,0.05
2,"Baseline","Nest",200,0.03,0.03
2,"Baseline","Nest",210,0.12,0.12
2,"Baseline","Nest",220,0.15,0.15
2,"Baseline","Nest",230,0.05,0.03
2,"Baseline","Nest",240,0.45,0.45
2,"Baseline","Nest",250,0.4,0.22
2,"Baseline","Nest",260,0.43,0.25
2,"Baseline","Nest",270,0.5,0.5
2,"Baseline","Nest",280,0.4,0.4
2,"Baseline","Nest",290,0.78,0.78
2,"Baseline","Nest",300,0.55,0.32
2,"Baseline","Nest",310,1.25,0.72
2,"Baseline","Nest",320,0.12,0.09
2,"Baseline","Nest",330,0,0
2,"Baseline","Nest",340,0.6,0.36
2,"Baseline","Nest",350,0.58,0.22
2,"Baseline","Nest",360,0.12,0.12
2,"Baseline","Nest",370,0.03,0.03
2,"Baseline","Nest",380,0,0
2,"Baseline","Nest",390,0,0
2,"Baseline","Nest",400,0,0
2,"Baseline","Nest",410,0,0
2,"Baseline","Nest",420,0.03,0.03
2,"Baseline","Nest",430,0.05,0.05
2,"Baseline","Nest",440,0.12,0.09
2,"Baseline","Nest",450,0.03,0.03
2,"Baseline","Nest",460,0.05,0.05
2,"Baseline","Nest",470,0.1,0.07
2,"Baseline","Nest",480,0,0
2,"Baseline","Nest",490,0,0
2,"Baseline","Nest",500,0,0
2,"Baseline","Nest",510,0.05,0.05
2,"Baseline","Nest",520,0,0
2,"Baseline","Nest",530,0.35,0.29
2,"Baseline","Nest",540,0.53,0.49
2,"Baseline","Nest",550,0.43,0.39
2,"Baseline","Nest",560,0.15,0.1
2,"Baseline","Nest",570,0.57,0.48
2,"Baseline","Nest",580,0.95,0.52
2,"Baseline","Nest",590,0.9,0.52
2,"Baseline","Nest",600,0.07,0.07
2,"Baseline","Nest",610,0,0
2,"Baseline","Nest",620,0,0
2,"Baseline","Nest",630,0.05,0.05
2,"Baseline","Nest",640,0.03,0.03
2,"Baseline","Nest",650,0.12,0.08
2,"Baseline","Nest",660,0.05,0.05
2,"Baseline","Nest",670,0,0
2,"Baseline","Nest",680,0.28,0.28
2,"Baseline","Nest",690,0.23,0.19
2,"Baseline","Nest",700,0.28,0.14
2,"Baseline","Nest",710,0.05,0.05
2,"Baseline","Nest",720,0.45,0.17
2,"Baseline","Nest",730,2.17,0.3
2,"Baseline","Nest",740,1.92,0.3
2,"Baseline","Nest",750,2.05,0.26
2,"Baseline","Nest",760,2.17,0.23
2,"Baseline","Nest",770,2.02,0.25
2,"Baseline","Nest",780,1.93,0.28
2,"Baseline","Nest",790,1.98,0.22
2,"Baseline","Nest",800,1.8,0.37
2,"Baseline","Nest",810,1.1,0.33
2,"Baseline","Nest",820,1.52,0.46
2,"Baseline","Nest",830,1.3,0.07
2,"Baseline","Nest",840,1.98,0.44
2,"Baseline","Nest",850,2.3,0.6
2,"Baseline","Nest",860,1.55,0.3
2,"Baseline","Nest",870,2.03,0.68
2,"Baseline","Nest",880,1.2,0.48
2,"Baseline","Nest",890,1.05,0.65
2,"Baseline","Nest",900,0.37,0.24
2,"Baseline","Nest",910,0.4,0.23
2,"Baseline","Nest",920,0.78,0.43
2,"Baseline","Nest",930,0.93,0.45
2,"Baseline","Nest",940,1.35,0.7
2,"Baseline","Nest",950,1.45,0.51
2,"Baseline","Nest",960,1.23,0.48
2,"Baseline","Nest",970,1.07,0.55
2,"Baseline","Nest",980,0.97,0.68
2,"Baseline","Nest",990,0.97,0.49
2,"Baseline","Nest",1000,0.82,0.42
2,"Baseline","Nest",1010,1.3,0.49
2,"Baseline","Nest",1020,1.27,0.77
2,"Baseline","Nest",1030,1.1,0.48
2,"Baseline","Nest",1040,1.23,0.6
2,"Baseline","Nest",1050,1.62,0.64
2,"Baseline","Nest",1060,0.87,0.39
2,"Baseline","Nest",1070,0.6,0.33
2,"Baseline","Nest",1080,0.15,0.15
2,"Baseline","Nest",1090,0.03,0.03
2,"Baseline","Nest",1100,0.05,0.05
2,"Baseline","Nest",1110,0.23,0.13
2,"Baseline","Nest",1120,0.85,0.51
2,"Baseline","Nest",1130,1.37,0.47
2,"Baseline","Nest",1140,1.5,0.52
2,"Baseline","Nest",1150,1.5,0.37
2,"Baseline","Nest",1160,1.12,0.43
2,"Baseline","Nest",1170,1.02,0.37
2,"Baseline","Nest",1180,0.78,0.45
2,"Baseline","Nest",1190,0.6,0.35
2,"Baseline","Nest",1200,0.03,0.03
2,"Baseline","Nest",1210,0,0
2,"Baseline","Nest",1220,0,0
2,"Baseline","Nest",1230,0.43,0.39
2,"Baseline","Nest",1240,0.83,0.73
2,"Baseline","Nest",1250,0.35,0.32
2,"Baseline","Nest",1260,0.28,0.24
2,"Baseline","Nest",1270,0.53,0.32
2,"Baseline","Nest",1280,1,0.58
2,"Baseline","Nest",1290,1.55,0.22
2,"Baseline","Nest",1300,0.78,0.55
2,"Baseline","Nest",1310,0.37,0.37
2,"Baseline","Nest",1320,0.78,0.78
2,"Baseline","Nest",1330,0.95,0.82
2,"Baseline","Nest",1340,0.38,0.31
2,"Baseline","Nest",1350,0.15,0.15
2,"Baseline","Nest",1360,0.72,0.28
2,"Baseline","Nest",1370,1.2,0.34
2,"Baseline","Nest",1380,1.02,0.4
2,"Baseline","Nest",1390,0.8,0.44
2,"Baseline","Nest",1400,0.75,0.54
2,"Baseline","Nest",1410,0.9,0.31
2,"Baseline","Nest",1420,0.87,0.5
2,"Baseline","Nest",1430,1.23,0.71
2,"Post","Nest",0,0.77,0.28
2,"Post","Nest",10,0.7,0.37
2,"Post","Nest",20,1,0.29
2,"Post","Nest",30,0.85,0.37
2,"Post","Nest",40,0.68,0.4
2,"Post","Nest",50,1.2,0.69
2,"Post","Nest",60,0.87,0.54
2,"Post","Nest",70,0.4,0.15
2,"Post","Nest",80,0.65,0.18
2,"Post","Nest",90,1.25,0.36
2,"Post","Nest",100,1.1,0.23
2,"Post","Nest",110,0.95,0.32
2,"Post","Nest",120,0.85,0.39
2,"Post","Nest",130,0.55,0.25
2,"Post","Nest",140,1.12,0.46
2,"Post","Nest",150,1.32,0.63
2,"Post","Nest",160,0.4,0.16
2,"Post","Nest",170,0.75,0.29
2,"Post","Nest",180,0.47,0.34
2,"Post","Nest",190,1.1,0.46
2,"Post","Nest",200,0.8,0.27
2,"Post","Nest",210,0.12,0.08
2,"Post","Nest",220,0.65,0.38
2,"Post","Nest",230,1.37,0.42
2,"Post","Nest",240,2.05,0.74
2,"Post","Nest",250,1.25,0.66
2,"Post","Nest",260,0.97,0.45
2,"Post","Nest",270,1,0.6
2,"Post","Nest",280,0.9,0.56
2,"Post","Nest",290,1.25,0.85
2,"Post","Nest",300,0.93,0.77
2,"Post","Nest",310,0.35,0.35
2,"Post","Nest",320,0.25,0.17
2,"Post","Nest",330,0.42,0.25
2,"Post","Nest",340,0.6,0.6
2,"Post","Nest",350,0.5,0.47
2,"Post","Nest",360,0.25,0.1
2,"Post","Nest",370,0.23,0.23
2,"Post","Nest",380,0.7,0.55
2,"Post","Nest",390,0.05,0.05
2,"Post","Nest",400,0,0
2,"Post","Nest",410,0,0
2,"Post","Nest",420,0.1,0.1
2,"Post","Nest",430,0.03,0.03
2,"Post","Nest",440,0.05,0.03
2,"Post","Nest",450,0.03,0.03
2,"Post","Nest",460,0,0
2,"Post","Nest",470,0.08,0.05
2,"Post","Nest",480,0.33,0.33
2,"Post","Nest",490,0.12,0.06
2,"Post","Nest",500,0.2,0.12
2,"Post","Nest",510,0.33,0.26
2,"Post","Nest",520,0.17,0.17
2,"Post","Nest",530,0,0
2,"Post","Nest",540,0.05,0.05
2,"Post","Nest",550,0.08,0.05
2,"Post","Nest",560,0.3,0.3
2,"Post","Nest",570,0.68,0.64
2,"Post","Nest",580,0.45,0.42
2,"Post","Nest",590,0.4,0.4
2,"Post","Nest",600,0.28,0.19
2,"Post","Nest",610,0.23,0.19
2,"Post","Nest",620,0.78,0.36
2,"Post","Nest",630,0.98,0.43
2,"Post","Nest",640,0.5,0.47
2,"Post","Nest",650,0.17,0.12
2,"Post","Nest",660,0,0
2,"Post","Nest",670,0.1,0.07
2,"Post","Nest",680,0.03,0.03
2,"Post","Nest",690,0.2,0.2
2,"Post","Nest",700,1.02,0.78
2,"Post","Nest",710,1.05,0.76
2,"Post","Nest",720,0.5,0.38
2,"Post","Nest",730,0.07,0.07
2,"Post","Nest",740,0.87,0.65
2,"Post","Nest",750,1.07,0.67
2,"Post","Nest",760,0.7,0.48
2,"Post","Nest",770,0.78,0.52
2,"Post","Nest",780,0.5,0.5
2,"Post","Nest",790,0.35,0.29
2,"Post","Nest",800,0.5,0.37
2,"Post","Nest",810,0.25,0.22
2,"Post","Nest",820,0.25,0.09
2,"Post","Nest",830,0.5,0.44
2,"Post","Nest",840,0.75,0.57
2,"Post","Nest",850,1.2,0.62
2,"Post","Nest",860,0.98,0.46
2,"Post","Nest",870,0.93,0.61
2,"Post","Nest",880,0.6,0.42
2,"Post","Nest",890,0.15,0.15
2,"Post","Nest",900,0.35,0.35
2,"Post","Nest",910,0.37,0.37
2,"Post","Nest",920,0.33,0.33
2,"Post","Nest",930,0.2,0.2
2,"Post","Nest",940,0.4,0.24
2,"Post","Nest",950,0.12,0.09
2,"Post","Nest",960,0,0
2,"Post","Nest",970,0,0
2,"Post","Nest",980,0,0
2,"Post","Nest",990,0,0
2,"Post","Nest",1000,0,0
2,"Post","Nest",1010,0.72,0.47
2,"Post","Nest",1020,1.22,0.44
2,"Post","Nest",1030,0.95,0.36
2,"Post","Nest",1040,1.8,0.54
2,"Post","Nest",1050,0.9,0.64
2,"Post","Nest",1060,1.23,0.61
2,"Post","Nest",1070,0.5,0.31
2,"Post","Nest",1080,0.1,0.06
2,"Post","Nest",1090,0,0
2,"Post","Nest",1100,0,0
2,"Post","Nest",1110,0.1,0.1
2,"Post","Nest",1120,0.25,0.19
2,"Post","Nest",1130,0.28,0.21
2,"Post","Nest",1140,0,0
2,"Post","Nest",1150,0.05,0.05
2,"Post","Nest",1160,0.17,0.17
2,"Post","Nest",1170,0.1,0.1
2,"Post","Nest",1180,0.05,0.05
2,"Post","Nest",1190,0.05,0.05
2,"Post","Nest",1200,0.35,0.21
2,"Post","Nest",1210,0,0
2,"Post","Nest",1220,0.07,0.07
2,"Post","Nest",1230,0.53,0.43
2,"Post","Nest",1240,0.82,0.61
2,"Post","Nest",1250,0,0
2,"Post","Nest",1260,0.07,0.07
2,"Post","Nest",1270,0.12,0.09
2,"Post","Nest",1280,0.5,0.5
2,"Post","Nest",1290,0.12,0.12
2,"Post","Nest",1300,0.28,0.19
2,"Post","Nest",1310,0.53,0.35
2,"Post","Nest",1320,0.28,0.28
2,"Post","Nest",1330,0.5,0.47
2,"Post","Nest",1340,0.28,0.17
2,"Post","Nest",1350,0.17,0.1
2,"Post","Nest",1360,0.3,0.3
2,"Post","Nest",1370,0.05,0.05
2,"Post","Nest",1380,0.37,0.24
2,"Post","Nest",1390,0.85,0.51
2,"Post","Nest",1400,0.25,0.22
2,"Post","Nest",1410,0.17,0.09
2,"Post","Nest",1420,0.28,0.19
2,"Post","Nest",1430,0.43,0.31
2,"Shocks","Nest",0,1.07,0.69
2,"Shocks","Nest",10,0.87,0.31
2,"Shocks","Nest",20,1.52,0.17
2,"Shocks","Nest",30,1,0.07
2,"Shocks","Nest",40,0.95,0.26
2,"Shocks","Nest",50,0.5,0.23
2,"Shocks","Nest",60,0.48,0.28
2,"Shocks","Nest",70,0.2,0.2
2,"Shocks","Nest",80,0.15,0.15
2,"Shocks","Nest",90,0,0
2,"Shocks","Nest",100,0,0
2,"Shocks","Nest",110,0,0
2,"Shocks","Nest",120,0,0
2,"Shocks","Nest",130,0.15,0.1
2,"Shocks","Nest",140,0.25,0.15
2,"Shocks","Nest",150,0.65,0.35
2,"Shocks","Nest",160,0.97,0.57
2,"Shocks","Nest",170,0.93,0.6
2,"Shocks","Nest",180,1.02,0.41
2,"Shocks","Nest",190,0.12,0.12
2,"Shocks","Nest",200,0,0
2,"Shocks","Nest",210,0.23,0.23
2,"Shocks","Nest",220,0.4,0.4
2,"Shocks","Nest",230,0.25,0.22
2,"Shocks","Nest",240,0,0
2,"Shocks","Nest",250,0,0
2,"Shocks","Nest",260,0.05,0.05
2,"Shocks","Nest",270,0.07,0.07
2,"Shocks","Nest",280,1,0.61
2,"Shocks","Nest",290,0.25,0.22
2,"Shocks","Nest",300,0.25,0.12
2,"Shocks","Nest",310,1.1,0.56
2,"Shocks","Nest",320,0.45,0.36
2,"Shocks","Nest",330,0.07,0.07
2,"Shocks","Nest",340,0,0
2,"Shocks","Nest",350,0,0
2,"Shocks","Nest",360,0,0
2,"Shocks","Nest",370,0,0
2,"Shocks","Nest",380,0,0
2,"Shocks","Nest",390,0,0
2,"Shocks","Nest",400,0,0
2,"Shocks","Nest",410,0,0
2,"Shocks","Nest",420,0.05,0.05
2,"Shocks","Nest",430,0.22,0.17
2,"Shocks","Nest",440,0.77,0.22
2,"Shocks","Nest",450,0.75,0.68
2,"Shocks","Nest",460,0.45,0.26
2,"Shocks","Nest",470,0.07,0.07
2,"Shocks","Nest",480,0.5,0.5
2,"Shocks","Nest",490,0.42,0.42
2,"Shocks","Nest",500,0,0
2,"Shocks","Nest",510,0,0
2,"Shocks","Nest",520,0.03,0.03
2,"Shocks","Nest",530,0.37,0.34
2,"Shocks","Nest",540,0.62,0.44
2,"Shocks","Nest",550,0.33,0.33
2,"Shocks","Nest",560,0.03,0.03
2,"Shocks","Nest",570,0.35,0.35
2,"Shocks","Nest",580,0.25,0.25
2,"Shocks","Nest",590,0.1,0.1
2,"Shocks","Nest",600,0.17,0.17
2,"Shocks","Nest",610,0.62,0.5
2,"Shocks","Nest",620,0.65,0.62
2,"Shocks","Nest",630,0.7,0.45
2,"Shocks","Nest",640,1.37,0.59
2,"Shocks","Nest",650,1.65,0.68
2,"Shocks","Nest",660,0.7,0.7
2,"Shocks","Nest",670,0.55,0.55
2,"Shocks","Nest",680,0.07,0.07
2,"Shocks","Nest",690,0.17,0.1
2,"Shocks","Nest",700,0.1,0.1
2,"Shocks","Nest",710,0.03,0.03
2,"Shocks","Nest",720,0.05,0.03
2,"Shocks","Nest",730,1.12,0.62
2,"Shocks","Nest",740,0.6,0.44
2,"Shocks","Nest",750,0.73,0.66
2,"Shocks","Nest",760,1.07,0.66
2,"Shocks","Nest",770,0.62,0.22
2,"Shocks","Nest",780,0.85,0.3
2,"Shocks","Nest",790,0.23,0.13
2,"Shocks","Nest",800,0.4,0.34
2,"Shocks","Nest",810,0.03,0.03
2,"Shocks","Nest",820,0.07,0.07
2,"Shocks","Nest",830,0.28,0.28
2,"Shocks","Nest",840,1.12,0.62
2,"Shocks","Nest",850,1.3,0.85
2,"Shocks","Nest",860,1.43,0.84
2,"Shocks","Nest",870,0.4,0.18
2,"Shocks","Nest",880,0,0
2,"Shocks","Nest",890,0.12,0.12
2,"Shocks","Nest",900,0,0
2,"Shocks","Nest",910,0.12,0.12
2,"Shocks","Nest",920,0.53,0.21
2,"Shocks","Nest",930,1.2,0.41
2,"Shocks","Nest",940,0.6,0.3
2,"Shocks","Nest",950,1.48,0.3
2,"Shocks","Nest",960,1.25,0.55
2,"Shocks","Nest",970,0.85,0.54
2,"Shocks","Nest",980,0.82,0.59
2,"Shocks","Nest",990,0.53,0.32
2,"Shocks","Nest",1000,1,0.52
2,"Shocks","Nest",1010,0.28,0.16
2,"Shocks","Nest",1020,0.28,0.15
2,"Shocks","Nest",1030,0.5,0.24
2,"Shocks","Nest",1040,0.4,0.34
2,"Shocks","Nest",1050,0.75,0.44
2,"Shocks","Nest",1060,0.68,0.5
2,"Shocks","Nest",1070,0.17,0.17
2,"Shocks","Nest",1080,0.62,0.43
2,"Shocks","Nest",1090,0.55,0.32
2,"Shocks","Nest",1100,0.82,0.51
2,"Shocks","Nest",1110,0.77,0.3
2,"Shocks","Nest",1120,0.53,0.53
2,"Shocks","Nest",1130,0.17,0.12
2,"Shocks","Nest",1140,0.17,0.17
2,"Shocks","Nest",1150,0,0
2,"Shocks","Nest",1160,0.07,0.07
2,"Shocks","Nest",1170,0.05,0.05
2,"Shocks","Nest",1180,0.03,0.03
2,"Shocks","Nest",1190,0.1,0.07
2,"Shocks","Nest",1200,0.8,0.46
2,"Shocks","Nest",1210,0.15,0.06
2,"Shocks","Nest",1220,0.62,0.4
2,"Shocks","Nest",1230,0.75,0.35
2,"Shocks","Nest",1240,0.05,0.05
2,"Shocks","Nest",1250,0.65,0.65
2,"Shocks","Nest",1260,0.87,0.52
2,"Shocks","Nest",1270,0.17,0.12
2,"Shocks","Nest",1280,0,0
2,"Shocks","Nest",1290,0.53,0.53
2,"Shocks","Nest",1300,0.68,0.61
2,"Shocks","Nest",1310,0.2,0.14
2,"Shocks","Nest",1320,0.4,0.4
2,"Shocks","Nest",1330,0.28,0.24
2,"Shocks","Nest",1340,0.9,0.49
2,"Shocks","Nest",1350,0.9,0.49
2,"Shocks","Nest",1360,0.3,0.15
2,"Shocks","Nest",1370,0.53,0.49
2,"Shocks","Nest",1380,0.15,0.09
2,"Shocks","Nest",1390,0.15,0.09
2,"Shocks","Nest",1400,0.8,0.59
2,"Shocks","Nest",1410,0.28,0.17
2,"Shocks","Nest",1420,0.9,0.52
2,"Shocks","Nest",1430,0.73,0.5
6,"Baseline","Food",0,0,0
6,"Baseline","Food",10,0,0
6,"Baseline","Food",20,0,0
6,"Baseline","Food",30,0,0
6,"Baseline","Food",40,0.03,0.03
6,"Baseline","Food",50,0,0
6,"Baseline","Food",60,0,0
6,"Baseline","Food",70,0.03,0.03
6,"Baseline","Food",80,0,0
6,"Baseline","Food",90,0,0
6,"Baseline","Food",100,0,0
6,"Baseline","Food",110,0,0
6,"Baseline","Food",120,0,0
6,"Baseline","Food",130,0,0
6,"Baseline","Food",140,0,0
6,"Baseline","Food",150,0.03,0.03
6,"Baseline","Food",160,0.03,0.03
6,"Baseline","Food",170,0,0
6,"Baseline","Food",180,0,0
6,"Baseline","Food",190,0,0
6,"Baseline","Food",200,0,0
6,"Baseline","Food",210,0.03,0.03
6,"Baseline","Food",220,0.03,0.03
6,"Baseline","Food",230,0.03,0.03
6,"Baseline","Food",240,0,0
6,"Baseline","Food",250,0.03,0.03
6,"Baseline","Food",260,0,0
6,"Baseline","Food",270,0.03,0.03
6,"Baseline","Food",280,0,0
6,"Baseline","Food",290,0,0
6,"Baseline","Food",300,0.03,0.03
6,"Baseline","Food",310,0.03,0.03
6,"Baseline","Food",320,0,0
6,"Baseline","Food",330,0.03,0.03
6,"Baseline","Food",340,0,0
6,"Baseline","Food",350,0,0
6,"Baseline","Food",360,0,0
6,"Baseline","Food",370,0,0
6,"Baseline","Food",380,0.1,0.07
6,"Baseline","Food",390,0,0
6,"Baseline","Food",400,0.05,0.03
6,"Baseline","Food",410,0.05,0.05
6,"Baseline","Food",420,0,0
6,"Baseline","Food",430,0,0
6,"Baseline","Food",440,0,0
6,"Baseline","Food",450,0,0
6,"Baseline","Food",460,0,0
6,"Baseline","Food",470,0.05,0.05
6,"Baseline","Food",480,0,0
